cp,municipality_name,province_slug
31513,Arguedas,pamplona
31671,Aria,pamplona
31243,Arróniz,pamplona
31840,Arruazu,pamplona
31140,Artajona,pamplona
31109,Artazu,pamplona
31193,Atez/Atetz,pamplona
31208,Ayegui/Aiegi,pamplona
31240,Ayegui/Aiegi,pamplona
31560,Azagra,pamplona
31810,Bakaiku,pamplona
31395,Barásoain,pamplona
31229,Bargota,pamplona
31866,Basaburua,pamplona
31869,Basaburua,pamplona
31700,Baztan,pamplona
31713,Baztan,pamplona
31714,Baztan,pamplona
31715,Baztan,pamplona
31720,Baztan,pamplona
31730,Baztan,pamplona
31794,Baztan,pamplona
31795,Baztan,pamplona
31796,Baztan,pamplona
31393,Beire,pamplona
31174,Belascoáin,pamplona
31252,Berbinzana,pamplona
31792,Bertizarana,pamplona
31793,Bertizarana,pamplona
31890,Betelu,pamplona
31398,Biurrun-Olcoz,pamplona
31540,Buñuel,pamplona
31640,Auritz/Burguete,pamplona
31412,Burgui/Burgi,pamplona
31600,Burlada/Burlata,pamplona
31511,Cabanillas,pamplona
31227,Cabredo,pamplona
31515,Cadreita,pamplona
31380,Caparroso,pamplona
31381,Caparroso,pamplona
31579,Cárcar,pamplona
31310,Carcastillo,pamplona
31311,Carcastillo,pamplona
31520,Cascante,pamplona
31312,Cáseda,pamplona
31490,Cáseda,pamplona
31590,Castejón,pamplona
31454,Castillonuevo,pamplona
31592,Cintruénigo,pamplona
31809,Ziordia,pamplona
31131,Cirauqui/Zirauki,pamplona
31190,Cizur,pamplona
31591,Corella,pamplona
31530,Cortes,pamplona
31750,Donamaria,pamplona
31760,Etxalar,pamplona
31820,Etxarri Aranatz,pamplona
31486,Valle de Egüés/Eguesibar,pamplona
31620,Valle de Egüés/Eguesibar,pamplona
31621,Valle de Egüés/Eguesibar,pamplona
31744,Elgorriaga,pamplona
31110,Noáin (Valle de Elorz)/Noain (Elortzibar),pamplona
31119,Noáin (Valle de Elorz)/Noain (Elortzibar),pamplona
31470,Noáin (Valle de Elorz)/Noain (Elortzibar),pamplona
31748,Eratsun,pamplona
31829,Ergoiena,pamplona
31638,Erro,pamplona
31639,Erro,pamplona
31694,Erro,pamplona
31695,Erro,pamplona
31696,Erro,pamplona
31697,Erro,pamplona
31699,Erro,pamplona
31690,Ezcároz/Ezkaroze,pamplona
31494,Eslava,pamplona
31453,Esparza de Salazar/Espartza Zaraitzu,pamplona
31200,Estella-Lizarra,pamplona
31630,Esteribar,pamplona
31698,Esteribar,pamplona
31194,Ezcabarte,pamplona
31799,Ezcabarte,pamplona
31749,Ezkurra,pamplona
31491,Ezprogui,pamplona
31492,Ezprogui,pamplona
31370,Falces,pamplona
31593,Fitero,pamplona
31512,Fontellas,pamplona
31360,Funes,pamplona
31510,Fustiñana,pamplona
31191,Galar,pamplona
31493,Gallipienzo/Galipentzu,pamplona
31451,Gallués/Galoze,pamplona
31414,Garde,pamplona
31693,Garralda,pamplona
31172,Goñi,pamplona
31452,Güesa/Gorza,pamplona
31175,Guesálaz/Gesalatz,pamplona
31176,Guesálaz/Gesalatz,pamplona
31291,Guesálaz/Gesalatz,pamplona
31472,Ibargoiti,pamplona
31473,Ibargoiti,pamplona
31417,Isaba/Izaba,pamplona
31745,Ituren,pamplona
31170,Iza/Itza,pamplona
31892,Iza/Itza,pamplona
31421,Izagaondoa,pamplona
31689,Izalzu/Itzaltzu,pamplona
31691,Jaurrieta,pamplona
31409,Javier,pamplona
31411,Javier,pamplona
31753,Beintza-Labaien,pamplona
31830,Lakuntza,pamplona
31283,Lana,pamplona
31251,Larraga,pamplona
31270,Larraona,pamplona
31877,Larraun,pamplona
31878,Larraun,pamplona
31879,Larraun,pamplona
31588,Lazagurría,pamplona
31133,Legarda,pamplona
31880,Leitza,pamplona
31260,Lerín,pamplona
31770,Lesaka,pamplona
31789,Lesaka,pamplona
31177,Lezáun,pamplona
31487,Liédena,pamplona
31482,Lizoáin-Arriasgoiti,pamplona
31483,Lizoáin-Arriasgoiti,pamplona
31484,Lizoáin-Arriasgoiti,pamplona
31485,Lizoáin-Arriasgoiti,pamplona
31580,Lodosa,pamplona
31440,Lumbier,pamplona
31130,Mañeru,pamplona
31340,Marcilla,pamplona
31382,Mélida,pamplona
31587,Mendavia,pamplona
31219,Mendaza,pamplona
31282,Mendaza,pamplona
31150,Mendigorría,pamplona
31320,Milagro,pamplona
31253,Miranda de Arga,pamplona
31471,Monreal/Elo,pamplona
31522,Monteagudo,pamplona
31521,Murchante,pamplona
31315,Murillo el Cuende,pamplona
31383,Murillo el Cuende,pamplona
31391,Murillo el Cuende,pamplona
31313,Murillo el Fruto,pamplona
31152,Muruzábal,pamplona
31450,Navascués/Nabaskoze,pamplona
31151,Obanos,pamplona
31680,Ochagavía/Otsagabia,pamplona
31751,Oiz,pamplona
31390,Olite/Erriberri,pamplona
31396,Olóriz/Oloritz,pamplona
31171,Cendea de Olza/Oltza Zendea,pamplona
31173,Cendea de Olza/Oltza Zendea,pamplona
31670,Orbaizeta,pamplona
31250,Oteiza,pamplona
31001,Pamplona/Iruña,pamplona
31002,Pamplona/Iruña,pamplona
31003,Pamplona/Iruña,pamplona
31004,Pamplona/Iruña,pamplona
31005,Pamplona/Iruña,pamplona
31006,Pamplona/Iruña,pamplona
31007,Pamplona/Iruña,pamplona
31008,Pamplona/Iruña,pamplona
31009,Pamplona/Iruña,pamplona
31010,Pamplona/Iruña,pamplona
31011,Pamplona/Iruña,pamplona
31012,Pamplona/Iruña,pamplona
31014,Pamplona/Iruña,pamplona
31015,Pamplona/Iruña,pamplona
31016,Pamplona/Iruña,pamplona
31350,Peralta/Azkoien,pamplona
50686,Petilla de Aragón,pamplona
31392,Pitillas,pamplona
31100,Puente la Reina/Gares,pamplona
31394,Pueyo,pamplona
31550,Ribaforada,pamplona
31415,Roncal/Erronkari,pamplona
31650,Orreaga/Roncesvalles,pamplona
31747,Saldías,pamplona
31570,San Adrián,pamplona
31400,Sangüesa/Zangoza,pamplona
31495,San Martín de Unx,pamplona
31220,Sansol,pamplona
31314,Santacara,pamplona
31740,Doneztebe/Santesteban,pamplona
31589,Sartaguda,pamplona
31293,Sesma,pamplona
31791,Sunbilla,pamplona
31300,Tafalla,pamplona
31397,Tiebas-Muruarte de Reta,pamplona
31500,Tudela,pamplona
31496,Ujué,pamplona
31797,Ultzama,pamplona
31422,Unciti,pamplona
31711,Urdazubi/Urdax,pamplona
31712,Urdazubi/Urdax,pamplona
31448,Urraul Alto,pamplona
31449,Urraul Bajo,pamplona
31480,Urraul Bajo,pamplona
31420,Urroz-Villa,pamplona
31752,Urroz,pamplona
31416,Urzainqui/Urzainki,pamplona
31418,Uztárroz/Uztarroze,pamplona
31660,Luzaide/Valcarlos,pamplona
31669,Luzaide/Valcarlos,pamplona
31514,Valtierra,pamplona
31780,Bera,pamplona
31230,Viana,pamplona
31413,Vidángoz/Bidankoze,pamplona
31330,Villafranca,pamplona
31242,Villamayor de Monjardín,pamplona
31132,Villatuerta,pamplona
31610,Villava/Atarrabia,pamplona
31179,Valle de Yerri/Deierri,pamplona
31410,Yesa,pamplona
31746,Zubieta,pamplona
31710,Zugarramurdi,pamplona
31284,Zúñiga,pamplona
31195,Berrioplano/Berriobeiti,pamplona
31860,Irurtzun,pamplona
31160,Orkoien,pamplona
31180,Zizur Mayor/Zizur Nagusia,pamplona
31870,Lekunberri,pamplona
32660,Allariz,ourense
32664,Allariz,ourense
32665,Allariz,ourense
32666,Allariz,ourense
32667,Allariz,ourense
32668,Allariz,ourense
32669,Allariz,ourense
32690,Allariz,ourense
32170,Amoeiro,ourense
32171,Amoeiro,ourense
32172,Amoeiro,ourense
32980,Amoeiro,ourense
32417,A Arnoia,ourense
32520,Avión,ourense
32632,Baltar,ourense
32633,Baltar,ourense
32646,Baltar,ourense
32840,Bande,ourense
32845,Bande,ourense
32846,Bande,ourense
32847,Bande,ourense
32848,Bande,ourense
32849,Bande,ourense
32859,Bande,ourense
32891,Bande,ourense
32592,Baños de Molgas,ourense
32701,Baños de Molgas,ourense
32702,Baños de Molgas,ourense
32704,Baños de Molgas,ourense
32705,Baños de Molgas,ourense
32002,Barbadás,ourense
32005,Barbadás,ourense
32890,Barbadás,ourense
32920,Barbadás,ourense
32930,Barbadás,ourense
32940,Barbadás,ourense
32300,O Barco de Valdeorras,ourense
32313,O Barco de Valdeorras,ourense
32314,O Barco de Valdeorras,ourense
32315,O Barco de Valdeorras,ourense
32317,O Barco de Valdeorras,ourense
32318,O Barco de Valdeorras,ourense
32431,Beade,ourense
32432,Beade,ourense
32634,Os Blancos,ourense
32512,Boborás,ourense
32514,Boborás,ourense
32521,Boborás,ourense
32522,Boborás,ourense
32523,Boborás,ourense
32524,Boborás,ourense
32525,Boborás,ourense
32526,Boborás,ourense
32530,Boborás,ourense
32812,A Bola,ourense
32357,O Bolo,ourense
32372,O Bolo,ourense
32373,O Bolo,ourense
32374,O Bolo,ourense
32375,O Bolo,ourense
32644,Calvos de Randín,ourense
32645,Calvos de Randín,ourense
32647,Calvos de Randín,ourense
32648,Calvos de Randín,ourense
32329,Carballeda de Valdeorras,ourense
32330,Carballeda de Valdeorras,ourense
32334,Carballeda de Valdeorras,ourense
32335,Carballeda de Valdeorras,ourense
32336,Carballeda de Valdeorras,ourense
32337,Carballeda de Valdeorras,ourense
32338,Carballeda de Valdeorras,ourense
32339,Carballeda de Valdeorras,ourense
32412,Carballeda de Avia,ourense
32413,Carballeda de Avia,ourense
32416,Carballeda de Avia,ourense
32433,Carballeda de Avia,ourense
32434,Carballeda de Avia,ourense
32500,O Carballiño,ourense
32510,O Carballiño,ourense
32511,O Carballiño,ourense
32513,O Carballiño,ourense
32515,O Carballiño,ourense
32516,O Carballiño,ourense
32534,O Carballiño,ourense
32574,O Carballiño,ourense
32820,Cartelle,ourense
32821,Cartelle,ourense
32822,Cartelle,ourense
32823,Cartelle,ourense
32824,Cartelle,ourense
32825,Cartelle,ourense
32826,Cartelle,ourense
32591,Castrelo do Val,ourense
32612,Castrelo do Val,ourense
32624,Castrelo do Val,ourense
32625,Castrelo do Val,ourense
32626,Castrelo do Val,ourense
32430,Castrelo de Miño,ourense
32760,Castro Caldelas,ourense
32764,Castro Caldelas,ourense
32766,Castro Caldelas,ourense
32768,Castro Caldelas,ourense
32769,Castro Caldelas,ourense
32774,Castro Caldelas,ourense
32794,Castro Caldelas,ourense
32800,Celanova,ourense
32815,Celanova,ourense
32816,Celanova,ourense
32817,Celanova,ourense
32827,Celanova,ourense
32828,Celanova,ourense
32829,Celanova,ourense
32450,Cenlle,ourense
32454,Cenlle,ourense
32459,Cenlle,ourense
32100,Coles,ourense
32152,Coles,ourense
32153,Coles,ourense
32950,Coles,ourense
32200,Cortegada,ourense
32211,Cortegada,ourense
32213,Cortegada,ourense
32680,Cualedro,ourense
32688,Cualedro,ourense
32689,Cualedro,ourense
32767,Chandrexa de Queixa,ourense
32786,Chandrexa de Queixa,ourense
32787,Chandrexa de Queixa,ourense
32860,Entrimo,ourense
32867,Entrimo,ourense
32868,Entrimo,ourense
32869,Entrimo,ourense
32720,Esgos,ourense
32793,Esgos,ourense
32630,Xinzo de Limia,ourense
32631,Xinzo de Limia,ourense
32635,Xinzo de Limia,ourense
32636,Xinzo de Limia,ourense
32637,Xinzo de Limia,ourense
32640,Xinzo de Limia,ourense
32212,Gomesende,ourense
32456,A Gudiña,ourense
32540,A Gudiña,ourense
32545,A Gudiña,ourense
32546,A Gudiña,ourense
32547,A Gudiña,ourense
32535,O Irixo,ourense
32536,O Irixo,ourense
32537,O Irixo,ourense
32538,O Irixo,ourense
32539,O Irixo,ourense
32670,Xunqueira de Ambía,ourense
32678,Xunqueira de Ambía,ourense
32679,Xunqueira de Ambía,ourense
32708,Xunqueira de Espadanedo,ourense
32730,Xunqueira de Espadanedo,ourense
32358,Larouco,ourense
32370,Larouco,ourense
32371,Larouco,ourense
32620,Laza,ourense
32621,Laza,ourense
32622,Laza,ourense
32623,Laza,ourense
32420,Leiro,ourense
32425,Leiro,ourense
32426,Leiro,ourense
32427,Leiro,ourense
32428,Leiro,ourense
32429,Leiro,ourense
32850,Lobeira,ourense
32857,Lobeira,ourense
32858,Lobeira,ourense
32897,Lobeira,ourense
32870,Lobios,ourense
32879,Lobios,ourense
32892,Lobios,ourense
32893,Lobios,ourense
32894,Lobios,ourense
32895,Lobios,ourense
32700,Maceda,ourense
32703,Maceda,ourense
32706,Maceda,ourense
32707,Maceda,ourense
32790,Maceda,ourense
32781,Manzaneda,ourense
32782,Manzaneda,ourense
32783,Manzaneda,ourense
32784,Manzaneda,ourense
32785,Manzaneda,ourense
32570,Maside,ourense
32572,Maside,ourense
32575,Maside,ourense
32576,Maside,ourense
32577,Maside,ourense
32578,Maside,ourense
32579,Maside,ourense
32410,Melón,ourense
32411,Melón,ourense
32830,A Merca,ourense
32838,A Merca,ourense
32839,A Merca,ourense
32499,A Mezquita,ourense
32548,A Mezquita,ourense
32549,A Mezquita,ourense
32590,A Mezquita,ourense
32750,Montederramo,ourense
32751,Montederramo,ourense
32611,Monterrei,ourense
32618,Monterrei,ourense
32880,Muíños,ourense
32896,Muíños,ourense
32898,Muíños,ourense
32899,Muíños,ourense
32160,Nogueira de Ramuín,ourense
32161,Nogueira de Ramuín,ourense
32162,Nogueira de Ramuín,ourense
32163,Nogueira de Ramuín,ourense
32164,Nogueira de Ramuín,ourense
32448,Nogueira de Ramuín,ourense
32791,Nogueira de Ramuín,ourense
32613,Oímbra,ourense
32698,Oímbra,ourense
32001,Ourense,ourense
32003,Ourense,ourense
32004,Ourense,ourense
32103,Ourense,ourense
32593,Ourense,ourense
32900,Ourense,ourense
32960,Ourense,ourense
32970,Ourense,ourense
32971,Ourense,ourense
32981,Ourense,ourense
32990,Ourense,ourense
32110,Paderne de Allariz,ourense
32111,Paderne de Allariz,ourense
32220,Padrenda,ourense
32226,Padrenda,ourense
32227,Padrenda,ourense
32228,Padrenda,ourense
32229,Padrenda,ourense
32236,Padrenda,ourense
32740,Parada de Sil,ourense
32746,Parada de Sil,ourense
32747,Parada de Sil,ourense
32748,Parada de Sil,ourense
32749,Parada de Sil,ourense
32710,O Pereiro de Aguiar,ourense
32711,O Pereiro de Aguiar,ourense
32792,O Pereiro de Aguiar,ourense
32120,A Peroxa,ourense
32150,A Peroxa,ourense
32151,A Peroxa,ourense
32440,A Peroxa,ourense
32449,A Peroxa,ourense
32356,Petín,ourense
32135,Piñor,ourense
32137,Piñor,ourense
32138,Piñor,ourense
32641,Porqueira,ourense
32643,Porqueira,ourense
32780,A Pobra de Trives,ourense
32788,A Pobra de Trives,ourense
32789,A Pobra de Trives,ourense
32235,Pontedeva,ourense
32452,Punxín,ourense
32457,Punxín,ourense
32814,Quintela de Leirado,ourense
32652,Rairiz de Veiga,ourense
32653,Rairiz de Veiga,ourense
32654,Rairiz de Veiga,ourense
32655,Rairiz de Veiga,ourense
32810,Ramirás,ourense
32811,Ramirás,ourense
32400,Ribadavia,ourense
32414,Ribadavia,ourense
32415,Ribadavia,ourense
32418,Ribadavia,ourense
32770,San Xoán de Río,ourense
32779,San Xoán de Río,ourense
32610,Riós,ourense
32350,A Rúa,ourense
32359,A Rúa,ourense
32310,Rubiá,ourense
32311,Rubiá,ourense
32312,Rubiá,ourense
32320,Rubiá,ourense
32453,San Amaro,ourense
32455,San Amaro,ourense
32901,San Cibrao das Viñas,ourense
32910,San Cibrao das Viñas,ourense
32911,San Cibrao das Viñas,ourense
32130,San Cristovo de Cea,ourense
32133,San Cristovo de Cea,ourense
32134,San Cristovo de Cea,ourense
32136,San Cristovo de Cea,ourense
32139,San Cristovo de Cea,ourense
32141,San Cristovo de Cea,ourense
32692,Sandiás,ourense
32693,Sandiás,ourense
32696,Sarreaus,ourense
32691,Taboadela,ourense
32765,A Teixeira,ourense
32941,Toén,ourense
32694,Trasmiras,ourense
32695,Trasmiras,ourense
32360,A Veiga,ourense
32365,A Veiga,ourense
32366,A Veiga,ourense
32367,A Veiga,ourense
32368,A Veiga,ourense
32369,A Veiga,ourense
32813,Verea,ourense
32600,Verín,ourense
32615,Verín,ourense
32619,Verín,ourense
32697,Verín,ourense
32699,Verín,ourense
32550,Viana do Bolo,ourense
32554,Viana do Bolo,ourense
32555,Viana do Bolo,ourense
32556,Viana do Bolo,ourense
32557,Viana do Bolo,ourense
32558,Viana do Bolo,ourense
32560,Viana do Bolo,ourense
32562,Viana do Bolo,ourense
32563,Viana do Bolo,ourense
32101,Vilamarín,ourense
32102,Vilamarín,ourense
32140,Vilamarín,ourense
32316,Vilamartín de Valdeorras,ourense
32340,Vilamartín de Valdeorras,ourense
32348,Vilamartín de Valdeorras,ourense
32349,Vilamartín de Valdeorras,ourense
32650,Vilar de Santos,ourense
32651,Vilar de Santos,ourense
32614,Vilardevós,ourense
32616,Vilardevós,ourense
32617,Vilardevós,ourense
33815,Allande,oviedo
33880,Allande,oviedo
33885,Allande,oviedo
33887,Allande,oviedo
33888,Allande,oviedo
33889,Allande,oviedo
33890,Allande,oviedo
33670,Aller,oviedo
33675,Aller,oviedo
33676,Aller,oviedo
33677,Aller,oviedo
33678,Aller,oviedo
33679,Aller,oviedo
33680,Aller,oviedo
33681,Aller,oviedo
33683,Aller,oviedo
33684,Aller,oviedo
33685,Aller,oviedo
33686,Aller,oviedo
33687,Aller,oviedo
33688,Aller,oviedo
33557,Amieva,oviedo
33558,Amieva,oviedo
33401,Avilés,oviedo
33402,Avilés,oviedo
33403,Avilés,oviedo
33410,Avilés,oviedo
33417,Avilés,oviedo
33418,Avilés,oviedo
33460,Avilés,oviedo
33470,Avilés,oviedo
33490,Avilés,oviedo
33827,Belmonte de Miranda,oviedo
33830,Belmonte de Miranda,oviedo
33836,Belmonte de Miranda,oviedo
33837,Belmonte de Miranda,oviedo
33838,Belmonte de Miranda,oviedo
33839,Belmonte de Miranda,oviedo
33842,Belmonte de Miranda,oviedo
33843,Belmonte de Miranda,oviedo
33844,Belmonte de Miranda,oviedo
33845,Belmonte de Miranda,oviedo
33846,Belmonte de Miranda,oviedo
33847,Belmonte de Miranda,oviedo
33527,Bimenes,oviedo
33528,Bimenes,oviedo
33720,Boal,oviedo
33724,Boal,oviedo
33725,Boal,oviedo
33726,Boal,oviedo
33727,Boal,oviedo
33728,Boal,oviedo
33729,Boal,oviedo
33731,Boal,oviedo
33798,Boal,oviedo
33799,Boal,oviedo
33554,Cabrales,oviedo
33555,Cabrales,oviedo
33310,Cabranes,oviedo
33529,Cabranes,oviedo
33414,Candamo,oviedo
33456,Candamo,oviedo
33828,Candamo,oviedo
33829,Candamo,oviedo
33800,Cangas del Narcea,oviedo
33811,Cangas del Narcea,oviedo
33813,Cangas del Narcea,oviedo
33814,Cangas del Narcea,oviedo
33816,Cangas del Narcea,oviedo
33817,Cangas del Narcea,oviedo
33818,Cangas del Narcea,oviedo
33819,Cangas del Narcea,oviedo
33547,Cangas de Onís,oviedo
33550,Cangas de Onís,oviedo
33556,Cangas de Onís,oviedo
33559,Cangas de Onís,oviedo
33589,Cangas de Onís,oviedo
33343,Caravia,oviedo
33344,Caravia,oviedo
33430,Carreño,oviedo
33438,Carreño,oviedo
33439,Carreño,oviedo
33469,Carreño,oviedo
33491,Carreño,oviedo
33492,Carreño,oviedo
33990,Caso,oviedo
33995,Caso,oviedo
33996,Caso,oviedo
33405,Castrillón,oviedo
33412,Castrillón,oviedo
33450,Castrillón,oviedo
33457,Castrillón,oviedo
33459,Castrillón,oviedo
33760,Castropol,oviedo
33768,Castropol,oviedo
33769,Castropol,oviedo
33778,Castropol,oviedo
33794,Castropol,oviedo
33716,Coaña,oviedo
33719,Coaña,oviedo
33795,Coaña,oviedo
33796,Coaña,oviedo
33797,Coaña,oviedo
33320,Colunga,oviedo
33324,Colunga,oviedo
33325,Colunga,oviedo
33326,Colunga,oviedo
33327,Colunga,oviedo
33328,Colunga,oviedo
33329,Colunga,oviedo
33330,Colunga,oviedo
33340,Colunga,oviedo
33341,Colunga,oviedo
33342,Colunga,oviedo
33404,Corvera de Asturias,oviedo
33416,Corvera de Asturias,oviedo
33468,Corvera de Asturias,oviedo
33150,Cudillero,oviedo
33155,Cudillero,oviedo
33156,Cudillero,oviedo
33157,Cudillero,oviedo
33159,Cudillero,oviedo
33519,Cudillero,oviedo
33812,Degaña,oviedo
33746,El Franco,oviedo
33750,El Franco,oviedo
33757,El Franco,oviedo
33758,El Franco,oviedo
33759,El Franco,oviedo
03392,Gijón,oviedo
05519,Gijón,oviedo
33201,Gijón,oviedo
33202,Gijón,oviedo
33203,Gijón,oviedo
33204,Gijón,oviedo
33205,Gijón,oviedo
33206,Gijón,oviedo
33207,Gijón,oviedo
33208,Gijón,oviedo
33209,Gijón,oviedo
33210,Gijón,oviedo
33211,Gijón,oviedo
33212,Gijón,oviedo
33213,Gijón,oviedo
33290,Gijón,oviedo
33299,Gijón,oviedo
33350,Gijón,oviedo
33390,Gijón,oviedo
33391,Gijón,oviedo
33392,Gijón,oviedo
33393,Gijón,oviedo
33394,Gijón,oviedo
33691,Gijón,oviedo
33697,Gijón,oviedo
33419,Gozón,oviedo
33440,Gozón,oviedo
33448,Gozón,oviedo
33449,Gozón,oviedo
33119,Grado,oviedo
33820,Grado,oviedo
33825,Grado,oviedo
33826,Grado,oviedo
33730,Grandas de Salime,oviedo
33810,Ibias,oviedo
33732,Illano,oviedo
33733,Illano,oviedo
33734,Illano,oviedo
33411,Illas,oviedo
33900,Langreo,oviedo
33909,Langreo,oviedo
33920,Langreo,oviedo
33929,Langreo,oviedo
33930,Langreo,oviedo
33934,Langreo,oviedo
33935,Langreo,oviedo
33939,Langreo,oviedo
33970,Laviana,oviedo
33979,Laviana,oviedo
33980,Laviana,oviedo
33986,Laviana,oviedo
33987,Laviana,oviedo
33989,Laviana,oviedo
33991,Laviana,oviedo
33992,Laviana,oviedo
33620,Lena,oviedo
33627,Lena,oviedo
33628,Lena,oviedo
33629,Lena,oviedo
33630,Lena,oviedo
33637,Lena,oviedo
33638,Lena,oviedo
33639,Lena,oviedo
33692,Lena,oviedo
33693,Lena,oviedo
33694,Lena,oviedo
33695,Lena,oviedo
33700,Valdés,oviedo
33707,Valdés,oviedo
33708,Valdés,oviedo
33709,Valdés,oviedo
33780,Valdés,oviedo
33782,Valdés,oviedo
33783,Valdés,oviedo
33784,Valdés,oviedo
33785,Valdés,oviedo
33787,Valdés,oviedo
33788,Valdés,oviedo
33789,Valdés,oviedo
33791,Valdés,oviedo
33792,Valdés,oviedo
33874,Valdés,oviedo
33192,Llanera,oviedo
33423,Llanera,oviedo
33424,Llanera,oviedo
33425,Llanera,oviedo
33426,Llanera,oviedo
33427,Llanera,oviedo
33428,Llanera,oviedo
33480,Llanera,oviedo
33690,Llanera,oviedo
33500,Llanes,oviedo
33507,Llanes,oviedo
33509,Llanes,oviedo
33592,Llanes,oviedo
33593,Llanes,oviedo
33594,Llanes,oviedo
33595,Llanes,oviedo
33596,Llanes,oviedo
33598,Llanes,oviedo
33600,Mieres,oviedo
33610,Mieres,oviedo
33611,Mieres,oviedo
33612,Mieres,oviedo
33614,Mieres,oviedo
33615,Mieres,oviedo
33616,Mieres,oviedo
33617,Mieres,oviedo
33618,Mieres,oviedo
33619,Mieres,oviedo
33640,Mieres,oviedo
33650,Mieres,oviedo
33682,Mieres,oviedo
33161,Morcín,oviedo
33162,Morcín,oviedo
33163,Morcín,oviedo
33130,Muros de Nalón,oviedo
33138,Muros de Nalón,oviedo
33520,Nava,oviedo
33581,Nava,oviedo
33582,Nava,oviedo
33710,Navia,oviedo
33790,Navia,oviedo
33793,Navia,oviedo
33180,Noreña,oviedo
33001,Oviedo,oviedo
33002,Oviedo,oviedo
33003,Oviedo,oviedo
33004,Oviedo,oviedo
33005,Oviedo,oviedo
33006,Oviedo,oviedo
33007,Oviedo,oviedo
33008,Oviedo,oviedo
33009,Oviedo,oviedo
33010,Oviedo,oviedo
33011,Oviedo,oviedo
33012,Oviedo,oviedo
33013,Oviedo,oviedo
33060,Oviedo,oviedo
33069,Oviedo,oviedo
33127,Oviedo,oviedo
33140,Oviedo,oviedo
33170,Oviedo,oviedo
33171,Oviedo,oviedo
33174,Oviedo,oviedo
33191,Oviedo,oviedo
33193,Oviedo,oviedo
33194,Oviedo,oviedo
33195,Oviedo,oviedo
33196,Oviedo,oviedo
33199,Oviedo,oviedo
33535,Oviedo,oviedo
33660,Oviedo,oviedo
33669,Oviedo,oviedo
33696,Oviedo,oviedo
33910,Oviedo,oviedo
33919,Oviedo,oviedo
33540,Parres,oviedo
33546,Parres,oviedo
33548,Parres,oviedo
33549,Parres,oviedo
33585,Parres,oviedo
33586,Parres,oviedo
33587,Parres,oviedo
33576,Peñamellera Alta,oviedo
33577,Peñamellera Alta,oviedo
33578,Peñamellera Alta,oviedo
33579,Peñamellera Baja,oviedo
33735,Pesoz,oviedo
33736,Pesoz,oviedo
33777,Pesoz,oviedo
33530,Piloña,oviedo
33534,Piloña,oviedo
33536,Piloña,oviedo
